"VBIS Classification","2021-06-16",,,,"Brick Equipment Classes",,,,,,
"Level 1","Level 2","Level 3","Level 4",,,,,,,,
"Furniture, Fittings & Equipment","Documents","Contract","Tender Submission","FFE-Doc-Co-TS",,,,,,,
"Furniture, Fittings & Equipment","Documents","Contract","Letter of Offer","FFE-Doc-Co-LOO",,,,,,,
"Furniture, Fittings & Equipment","Documents","Contract","Letter of Intent","FFE-Doc-Co-LOI",,,,,,,
"Furniture, Fittings & Equipment","Documents","Contract","Attachment","FFE-Doc-Co-At",,,,,,,
"Furniture, Fittings & Equipment","Documents","Contract","Addendum","FFE-Doc-Co-Ad",,,,,,,
"Furniture, Fittings & Equipment","Documents","Contract","Novation","FFE-Doc-Co-No",,,,,,,
"Furniture, Fittings & Equipment","Documents","Contract","Variation","FFE-Doc-Co-Va",,,,,,,
"Furniture, Fittings & Equipment","Documents","Drawing",,"FFE-Doc-Dr",,,,,,,
"Furniture, Fittings & Equipment","Documents","Drawing","Cover Sheet","FFE-Doc-Dr-CS",,,,,,,
"Furniture, Fittings & Equipment","Documents","Drawing","Legend","FFE-Doc-Dr-Le",,,,,,,
"Furniture, Fittings & Equipment","Documents","Drawing","Plan","FFE-Doc-Dr-Pl",,,,,,,
"Furniture, Fittings & Equipment","Documents","Drawing","Elevations","FFE-Doc-Dr-El",,,,,,,
"Furniture, Fittings & Equipment","Documents","Drawing","Details","FFE-Doc-Dr-De",,,,,,,
"Furniture, Fittings & Equipment","Documents","Drawing","Schematic","FFE-Doc-Dr-Sc",,,,,,,
"Furniture, Fittings & Equipment","Documents","Letter",,"FFE-Doc-Le",,,,,,,
"Furniture, Fittings & Equipment","Documents","Management System",,"FFE-Doc-MS",,,,,,,
"Furniture, Fittings & Equipment","Documents","Management System","Plan","FFE-Doc-MS-Pl",,,,,,,
"Furniture, Fittings & Equipment","Documents","Management System","Policy","FFE-Doc-MS-Po",,,,,,,
"Furniture, Fittings & Equipment","Documents","Management System","Procedure","FFE-Doc-MS-Pr",,,,,,,
"Furniture, Fittings & Equipment","Documents","Management System","Guideline","FFE-Doc-MS-Gu",,,,,,,
"Furniture, Fittings & Equipment","Documents","Management System","Work Instruction","FFE-Doc-MS-WI",,,,,,,
"Furniture, Fittings & Equipment","Documents","Management System","Form","FFE-Doc-MS-Fo",,,,,,,
"Furniture, Fittings & Equipment","Documents","Management System","Template","FFE-Doc-MS-Te",,,,,,,
"Furniture, Fittings & Equipment","Documents","Management System","Register","FFE-Doc-MS-Reg",,,,,,,
"Furniture, Fittings & Equipment","Documents","Manual",,"FFE-Doc-Man",,,,,,,
"Furniture, Fittings & Equipment","Documents","Manual","Manufacturer","FFE-Doc-Man-Ma",,,,,,,
"Furniture, Fittings & Equipment","Documents","Manual","O&M Manual","FFE-Doc-Man-OM",,,,,,,
"Furniture, Fittings & Equipment","Documents","Maintenance",,"FFE-Doc-Ma",,,,,,,
"Furniture, Fittings & Equipment","Documents","Maintenance","Certificate","FFE-Doc-Ma-Ce",,,,,,,
"Furniture, Fittings & Equipment","Documents","Maintenance","Corrective Action Record","FFE-Doc-Ma-CAR",,,,,,,
"Furniture, Fittings & Equipment","Documents","Maintenance","Inspection Report","FFE-Doc-Ma-IR",,,,,,,
"Furniture, Fittings & Equipment","Documents","Maintenance","Operating Procedure","FFE-Doc-Ma-OP",,,,,,,
"Furniture, Fittings & Equipment","Documents","Maintenance","Preventative Maintenance Record","FFE-Doc-Ma-PMR",,,,,,,
"Furniture, Fittings & Equipment","Documents","Maintenance","Repair Recommendation","FFE-Doc-Ma-RR",,,,,,,
"Furniture, Fittings & Equipment","Documents","Maintenance","Switching Procedure","FFE-Doc-Ma-SP",,,,,,,
"Furniture, Fittings & Equipment","Documents","Media",,"FFE-Doc-Me",,,,,,,
"Furniture, Fittings & Equipment","Documents","Media","Audio","FFE-Doc-Me-Au",,,,,,,
"Furniture, Fittings & Equipment","Documents","Media","Image","FFE-Doc-Me-Im",,,,,,,
"Furniture, Fittings & Equipment","Documents","Media","Movie","FFE-Doc-Me-Mo",,,,,,,
"Furniture, Fittings & Equipment","Documents","Model",,"FFE-Doc-Mo",,,,,,,
"Furniture, Fittings & Equipment","Documents","Model","Source File","FFE-Doc-Mo-SF",,,,,,,
"Furniture, Fittings & Equipment","Documents","Model","Federated File","FFE-Doc-Mo-FF",,,,,,,
"Furniture, Fittings & Equipment","Documents","Model","Point Cloud Scan","FFE-Doc-Mo-PCS",,,,,,,
"Furniture, Fittings & Equipment","Documents","OH&S",,"FFE-Doc-OHS",,,,,,,
"Furniture, Fittings & Equipment","Documents","OH&S","Guideline","FFE-Doc-OHS-Gu",,,,,,,
"Furniture, Fittings & Equipment","Documents","OH&S","Hazard Register","FFE-Doc-OHS-HReg",,,,,,,
"Furniture, Fittings & Equipment","Documents","OH&S","Management System","FFE-Doc-OHS-MS",,,,,,,
"Furniture, Fittings & Equipment","Documents","OH&S","Plan","FFE-Doc-OHS-Pl",,,,,,,
"Furniture, Fittings & Equipment","Documents","OH&S","Policy","FFE-Doc-OHS-Po",,,,,,,
"Furniture, Fittings & Equipment","Documents","OH&S","Procedure","FFE-Doc-OHS-Pr",,,,,,,
"Furniture, Fittings & Equipment","Documents","OH&S","Risk Analysis","FFE-Doc-OHS-RA",,,,,,,
"Furniture, Fittings & Equipment","Documents","OH&S","Risk Register","FFE-Doc-OHS-RReg",,,,,,,
"Furniture, Fittings & Equipment","Documents","OH&S","Safe Work Instruction","FFE-Doc-OHS-SWI",,,,,,,
"Furniture, Fittings & Equipment","Documents","OH&S","Safety Data Sheet","FFE-Doc-OHS-SDS",,,,,,,
"Furniture, Fittings & Equipment","Documents","OH&S","Safety Plan","FFE-Doc-OHS-SP",,,,,,,
"Furniture, Fittings & Equipment","Documents","Programme",,"FFE-Doc-Pr",,,,,,,
"Furniture, Fittings & Equipment","Documents","Register",,"FFE-Doc-Reg",,,,,,,
"Furniture, Fittings & Equipment","Documents","Register","Assets","FFE-Doc-Reg-As",,,,,,,
"Furniture, Fittings & Equipment","Documents","Register","Documents","FFE-Doc-Reg-Doc",,,,,,,
"Furniture, Fittings & Equipment","Documents","Register","Equipment","FFE-Doc-Reg-Eq",,,,,,,
"Furniture, Fittings & Equipment","Documents","Report",,"FFE-Doc-Re",,,,,,,
"Furniture, Fittings & Equipment","Documents","Schedule",,"FFE-Doc-Sc",,,,,,,
"Furniture, Fittings & Equipment","Documents","Software",,"FFE-Doc-So",,,,,,,
"Furniture, Fittings & Equipment","Documents","Software","Operating System","FFE-Doc-So-OS",,,,,,,
"Furniture, Fittings & Equipment","Documents","Software","Firmware","FFE-Doc-So-Fi",,,,,,,
"Furniture, Fittings & Equipment","Documents","Software","Application","FFE-Doc-So-Ap",,,,,,,
"Furniture, Fittings & Equipment","Documents","Specification",,"FFE-Doc-Spec",,,,,,,
"Furniture, Fittings & Equipment","Documents","Technical Literature",,"FFE-Doc-TL",,,,,,,
"Furniture, Fittings & Equipment","Documents","Template",,"FFE-Doc-Te",,,,,,,
"Furniture, Fittings & Equipment","Documents","Template","Document","FFE-Doc-Te-Doc",,,,,,,
"Furniture, Fittings & Equipment","Documents","Template","Drawing","FFE-Doc-Te-Dr",,,,,,,
"Furniture, Fittings & Equipment","Documents","Template","Model","FFE-Doc-Te-Mo",,,,,,,
"Furniture, Fittings & Equipment","Documents","Template","Presentation","FFE-Doc-Te-Pr",,,,,,,
"Furniture, Fittings & Equipment","Documents","Template","Spreadsheet","FFE-Doc-Te-Sp",,,,,,,
"Furniture, Fittings & Equipment","Documents","Test Results",,"FFE-Doc-TR",,,,,,,
"Furniture, Fittings & Equipment","Documents","Warranty",,"FFE-Doc-Wa",,,,,,,
"Furniture, Fittings & Equipment","Documents","Warranty","Certificate","FFE-Doc-Wa-Ce",,,,,,,
"Furniture, Fittings & Equipment","Documents","Warranty","Claim","FFE-Doc-Wa-Cl",,,,,,,
"Furniture, Fittings & Equipment","Documents","Warranty","Terms Conditions","FFE-Doc-Wa-TC",,,,,,,
"Furniture, Fittings & Equipment","Documents","Warranty","Warranty Record","FFE-Doc-Wa-WR",,,,,,,
"Hydraulics",,,,"HY",,,,,,,
"Hydraulics","Automatic misting systems",,,"HY-AMS",,,,,,,
"Hydraulics","Automatic misting systems","Test Kit",,"HY-AMS-TK",,,,,,,
"Hydraulics","Bath",,,"HY-Ba",,,,,,,
"Hydraulics","Bulk Fuel Tank",,,"HY-BFT",,,,,,,
"Hydraulics","Bulk Fuel Tank","Above Ground",,"HY-BFT-AG",,,,,,,
"Hydraulics","Bulk Fuel Tank","Below Ground",,"HY-BFT-BG",,,,,,,
"Hydraulics","Cisterns",,,"HY-Ci",,,,,,,
"Hydraulics","Cisterns","Wall Mounted",,"HY-Ci-WM",,,,,,,
"Hydraulics","Cisterns","Recessed",,"HY-Ci-Re",,,,,,,
"Hydraulics","Cisterns","Hidden",,"HY-Ci-Hi",,,,,,,
"Hydraulics","Controls Equipment Panel",,,"HY-ConEP",,,,,,,
"Hydraulics","Controls Equipment Panel","Main Panel",,"HY-ConEP-MP",,,,,,,
"Hydraulics","Controls Equipment Panel","Network Panel",,"HY-ConEP-NP",,,,,,,
"Hydraulics","Controls Equipment Panel","Distributed Panel",,"HY-ConEP-DP",,,,,,,
"Hydraulics","Cooling Water Unit",,,"HY-CWU",,,,,,,
"Hydraulics","Electric Motor Starters and Drives",,,"HY-EMS","brick: VFD",,,,,,
"Hydraulics","Electric Motor Starters and Drives","Variable Speed Drives",,"HY-EMS-VSD","brick: VFD",,,,,,
"Hydraulics","Electric Motor Starters and Drives","Variable Speed Drives","Integral","HY-EMS-VSD-In","brick: VFD",,,,,,
"Hydraulics","Electric Motor Starters and Drives","Variable Speed Drives","Switchboard Mounted","HY-EMS-VSD-SBM","brick: VFD",,,,,,
"Hydraulics","Electric Motor Starters and Drives","Variable Speed Drives","Free Standing","HY-EMS-VSD-FS","brick: VFD",,,,,,
"Hydraulics","Gas Cylinder",,,"HY-GC",,,,,,,
"Hydraulics","Gas Services",,,"HY-GS",,,,,,,
"Hydraulics","Gas Services","Shut off system",,"HY-GS-SOS",,,,,,,
"Hydraulics","Gas Services","Meter",,"HY-GS-Me","brick: Gas Meter",,,,,,
"Hydraulics","Gas Valve",,,"HY-GV",,,,,,,
"Hydraulics","Gas Valve","Isolation",,"HY-GV-Is",,,,,,,
"Hydraulics","Gas Valve","Isolation","Butterfly","HY-GV-Is-Bu",,,,,,,
"Hydraulics","Gas Valve","Isolation","Ball","HY-GV-Is-Ba",,,,,,,
"Hydraulics","Gas Valve","Isolation","Check ","HY-GV-Is-Ch",,,,,,,
"Hydraulics","Gas Valve","Isolation","Globe","HY-GV-Is-Gl",,,,,,,
"Hydraulics","Gas Valve","Regulator",,"HY-GV-Re",,,,,,,
"Hydraulics","Gas Valve","Regulator","Single Stage Cylinder","HY-GV-Re-SSC",,,,,,,
"Hydraulics","Gas Valve","Regulator","Twin Stage Regulator","HY-GV-Re-TSR",,,,,,,
"Hydraulics","Gas Valve","Regulator","Automatic Change Over","HY-GV-Re-ACO",,,,,,,
"Hydraulics","Gas Valve","Regulator","First Stage","HY-GV-Re-FS",,,,,,,
"Hydraulics","Gas Valve","Regulator","Second Stage","HY-GV-Re-SS",,,,,,,
"Hydraulics","Gas Valve","Regulator","Over Pressure Shut Off","HY-GV-Re-OPSO",,,,,,,
"Hydraulics","Gas Valve","Regulator","Appliance","HY-GV-Re-Ap",,,,,,,
"Hydraulics","Grates",,,"HY-Gr",,,,,,,
"Hydraulics","Grates","Floor Waste",,"HY-Gr-FW",,,,,,,
"Hydraulics","Grates","Storm water Pit Grate",,"HY-Gr-SWPG",,,,,,,
"Hydraulics","Grates","PVC Grate",,"HY-Gr-PG",,,,,,,
"Hydraulics","Hot Water Unit",,,"HY-HWU",,,,,,,
"Hydraulics","Hot Water Unit","Storage Tanks",,"HY-HWU-ST",,,,,,,
"Hydraulics","Hot Water Unit","Storage Tanks","Electric","HY-HWU-ST-El",,,,,,,
"Hydraulics","Hot Water Unit","Storage Tanks","Gas","HY-HWU-ST-Ga",,,,,,,
"Hydraulics","Hot Water Unit","Instant hot water units",,"HY-HWU-IHWU",,,,,,,
"Hydraulics","Hot Water Unit","Instant hot water units","Electric","HY-HWU-IHWU-El",,,,,,,
"Hydraulics","Hot Water Unit","Instant hot water units","Gas","HY-HWU-IHWU-Ga",,,,,,,
"Hydraulics","Meters",,,"HY-Me","brick: Building Water Meter",,,,,,
"Hydraulics","Meters","Authority",,"HY-Me-Au","brick: Building Water Meter",,,,,,
"Hydraulics","Meters","Positive Displacement",,"HY-Me-PD","brick: Building Water Meter",,,,,,
"Hydraulics","Meters","Positive Displacement","Oscillating Piston","HY-Me-PD-OP","brick: Building Water Meter",,,,,,
"Hydraulics","Meters","Positive Displacement","Nutating Disk","HY-Me-PD-ND","brick: Building Water Meter",,,,,,
"Hydraulics","Meters","Velocity",,"HY-Me-Ve","brick: Building Water Meter",,,,,,
"Hydraulics","Meters","Velocity","Multi Jet","HY-Me-Ve-MJ","brick: Building Water Meter",,,,,,
"Hydraulics","Meters","Velocity","Turbine","HY-Me-Ve-Tu","brick: Building Water Meter",,,,,,
"Hydraulics","Meters","Velocity","Compound","HY-Me-Ve-Co","brick: Building Water Meter",,,,,,
"Hydraulics","Meters","Magnetic",,"HY-Me-Ma","brick: Building Water Meter",,,,,,
"Hydraulics","Meters","Ultrasonic",,"HY-Me-Ul","brick: Building Water Meter",,,,,,
"Hydraulics","Oil Separator",,,"HY-OS",,,,,,,
"Hydraulics","Oil Separator","Coalescing ",,"HY-OS-Co",,,,,,,
"Hydraulics","Oil Separator","Vertical Gravity",,"HY-OS-VG",,,,,,,
"Hydraulics","Pipe and Fittings",,,"HY-PAF",,,,,,,
"Hydraulics","Pipe and Fittings","Carbon steel",,"HY-PAF-CS",,,,,,,
"Hydraulics","Pipe and Fittings","Carbon steel","ERW","HY-PAF-CS-Er",,,,,,,
"Hydraulics","Pipe and Fittings","Carbon steel","ERW Insulated","HY-PAF-CS-EI",,,,,,,
"Hydraulics","Pipe and Fittings","Carbon steel","Seamless","HY-PAF-CS-Se",,,,,,,
"Hydraulics","Pipe and Fittings","Stainless steel",,"HY-PAF-SS",,,,,,,
"Hydraulics","Pipe and Fittings","Stainless steel","316LSS","HY-PAF-SS-316LSS",,,,,,,
"Hydraulics","Pipe and Fittings","Stainless steel","316LSS Insulated","HY-PAF-SS-316LSSI",,,,,,,
"Hydraulics","Pipe and Fittings","Stainless steel","304LSS","HY-PAF-SS-304LSS",,,,,,,
"Hydraulics","Pipe and Fittings","Copper",,"HY-PAF-Cu",,,,,,,
"Hydraulics","Pipe and Fittings","Copper","Type A","HY-PAF-Cu-TA",,,,,,,
"Hydraulics","Pipe and Fittings","Copper","Type A Insulated","HY-PAF-Cu-TAI",,,,,,,
"Hydraulics","Pipe and Fittings","Copper","Type B","HY-PAF-Cu-TB",,,,,,,
"Hydraulics","Pipe and Fittings","Copper","Type B Insulated","HY-PAF-Cu-TBI",,,,,,,
"Hydraulics","Pipe and Fittings","Copper","Type C","HY-PAF-Cu-TC",,,,,,,
"Hydraulics","Pipe and Fittings","Copper","Type C Insulated","HY-PAF-Cu-TCI",,,,,,,
"Hydraulics","Pipe and Fittings","Copper","Type D","HY-PAF-Cu-TD",,,,,,,
"Hydraulics","Pipe and Fittings","Copper","Type D Insulated","HY-PAF-Cu-TDI",,,,,,,
"Hydraulics","Pipe and Fittings","Copper","Refrigerant","HY-PAF-Cu-Re",,,,,,,
"Hydraulics","Pipe and Fittings","Plastic",,"HY-PAF-Pl",,,,,,,
"Hydraulics","Pipe and Fittings","Plastic","ABS","HY-PAF-Pl-ABS",,,,,,,
"Hydraulics","Pipe and Fittings","Plastic","ABS Insulated","HY-PAF-Pl-ABSI",,,,,,,
"Hydraulics","Pipe and Fittings","Plastic","uPVC","HY-PAF-Pl-UPVC",,,,,,,
"Hydraulics","Pipe and Fittings","Plastic","uPVC Insulated","HY-PAF-Pl-UPVCI",,,,,,,
"Hydraulics","Pipe and Fittings","Plastic","HDPE","HY-PAF-Pl-HDPE",,,,,,,
"Hydraulics","Pipe and Fittings","Plastic","HDPE Insulated","HY-PAF-Pl-HDPEI",,,,,,,
"Hydraulics","Pipe Connectors",,,"HY-PC",,,,,,,
"Hydraulics","Pipe Connectors","Flanges",,"HY-PC-Fl",,,,,,,
"Hydraulics","Pipe Connectors","Flanges","Carbon Steel","HY-PC-Fl-CS",,,,,,,
"Hydraulics","Pipe Connectors","Flanges","316LSS","HY-PC-Fl-316LSS",,,,,,,
"Hydraulics","Pipe Connectors","Flanges","304LSS","HY-PC-Fl-304LSS",,,,,,,
"Hydraulics","Pipe Connectors","Flanges","Copper","HY-PC-Fl-Cu",,,,,,,
"Hydraulics","Pipe Connectors","Flanges","Dielectric Isolation","HY-PC-Fl-DI",,,,,,,
"Hydraulics","Pipe Connectors","Roll Grooved",,"HY-PC-RG",,,,,,,
"Hydraulics","Pipe Connectors","Roll Grooved","Carbon Steel","HY-PC-RG-CS",,,,,,,
"Hydraulics","Pipe Connectors","Roll Grooved","Stainless Steel","HY-PC-RG-SS",,,,,,,
"Hydraulics","Pipe Connectors","Roll Grooved","Copper","HY-PC-RG-Cu",,,,,,,
"Hydraulics","Pipe Connectors","Press Fit",,"HY-PC-PF",,,,,,,
"Hydraulics","Pipe Connectors","Press Fit","Stainless Steel","HY-PC-PF-SS",,,,,,,
"Hydraulics","Pipe Connectors","Press Fit","Copper","HY-PC-PF-Cu",,,,,,,
"Hydraulics","Pipe Connectors","Press Fit","Copper- refrigerant","HY-PC-PF-CuR",,,,,,,
"Hydraulics","Pipe Connectors","Screw",,"HY-PC-Sc",,,,,,,
"Hydraulics","Pipe Connectors","Screw","Copper","HY-PC-Sc-Cu",,,,,,,
"Hydraulics","Pipe Connectors","Screw","Carbon Steel","HY-PC-Sc-CS",,,,,,,
"Hydraulics","Pipe Connectors","Union",,"HY-PC-Un",,,,,,,
"Hydraulics","Pipe Insulation",,,"HY-PI",,,,,,,
"Hydraulics","Pipe Insulation","Glass wool",,"HY-PI-GW",,,,,,,
"Hydraulics","Pipe Insulation","Polystyrene",,"HY-PI-Po",,,,,,,
"Hydraulics","Pipe Insulation","Stone Wool",,"HY-PI-SW",,,,,,,
"Hydraulics","Pipe Insulation","Elastomeric Foam",,"HY-PI-EF",,,,,,,
"Hydraulics","Pipework Accessories",,,"HY-PA",,,,,,,
"Hydraulics","Pipework Accessories","Anchor ",,"HY-PA-An",,,,,,,
"Hydraulics","Pipework Accessories","Expansion Joint",,"HY-PA-EJ",,,,,,,
"Hydraulics","Pipework Accessories","Flexible Coupling",,"HY-PA-FC",,,,,,,
"Hydraulics","Pipework Accessories","Automatic Air Vent",,"HY-PA-AAV",,,,,,,
"Hydraulics","Pipework Accessories","Pressure Temperature Relief Valve",,"HY-PA-PTRV",,,,,,,
"Hydraulics","Pipework Accessories","Drain Cock",,"HY-PA-DC",,,,,,,
"Hydraulics","Pipework Accessories","Universal Test Point",,"HY-PA-UTP",,,,,,,
"Hydraulics","Pipework Accessories","Vacuum Breaker",,"HY-PA-VB",,,,,,,
"Hydraulics","Pipework Accessories","Gaskets",,"HY-PA-Ga",,,,,,,
"Hydraulics","Pipework Accessories","Gaskets","Rubber","HY-PA-Ga-Ru",,,,,,,
"Hydraulics","Pipework Accessories","Gaskets","Other","HY-PA-Ga-Ot",,,,,,,
"Hydraulics","Potable Water Units",,,"HY-PWU",,,,,,,
"Hydraulics","Potable Water Units","Under Bench",,"HY-PWU-UB",,,,,,,
"Hydraulics","Potable Water Units","Under Bench","Chilled","HY-PWU-UB-Ch",,,,,,,
"Hydraulics","Potable Water Units","Under Bench","Boiling","HY-PWU-UB-Bo",,,,,,,
"Hydraulics","Potable Water Units","Under Bench","Boiling- Chilled","HY-PWU-UB-BC",,,,,,,
"Hydraulics","Potable Water Units","Drinking Fountain",,"HY-PWU-DF",,,,,,,
"Hydraulics","Potable Water Units","Drinking Fountain","Wall Mounted","HY-PWU-DF-WM",,,,,,,
"Hydraulics","Potable Water Units","Drinking Fountain","Free Stranding","HY-PWU-DF-FS",,,,,,,
"Hydraulics","Potable Water Units","Boiling Water Unit",,"HY-PWU-BWU",,,,,,,
"Hydraulics","Potable Water Units","Water Filter Unit",,"HY-PWU-WFU",,,,,,,
"Hydraulics","Potable Water Units","Water Filter Unit","Sand","HY-PWU-WFU-Sa",,,,,,,
"Hydraulics","Potable Water Units","Water Filter Unit","Ultra Violet","HY-PWU-WFU-UV",,,,,,,
"Hydraulics","Potable Water Units","Water Filter Unit","Bag","HY-PWU-WFU-Ba",,,,,,,
"Hydraulics","Potable Water Units","Water Filter Unit","Automatic Backwash","HY-PWU-WFU-AB",,,,,,,
"Hydraulics","Potable Water Units","Water Filter Unit","Cartridge","HY-PWU-WFU-Ca",,,,,,,
"Hydraulics","Potable Water Units","Water Filter Unit","Reverse Osmosis","HY-PWU-WFU-RO",,,,,,,
"Hydraulics","Potable Water Units","Water Treatment Unit",,"HY-PWU-WTU",,,,,,,
"Hydraulics","Pumps",,,"HY-Pu",,,,,,,
"Hydraulics","Pumps","Centrifugal end suction",,"HY-Pu-CES",,,,,,,
"Hydraulics","Pumps","Centrifugal end suction","Long coupled","HY-Pu-CES-LC",,,,,,,
"Hydraulics","Pumps","Centrifugal end suction","Close coupled","HY-Pu-CES-CC",,,,,,,
"Hydraulics","Pumps","Centrifugal axial split ",,"HY-Pu-CAS",,,,,,,
"Hydraulics","Pumps","Centrifugal axial split ","Long coupled","HY-Pu-CAS-LC",,,,,,,
"Hydraulics","Pumps","Centrifugal axial split ","Close coupled","HY-Pu-CAS-CC",,,,,,,
"Hydraulics","Pumps","Centrifugal in line",,"HY-Pu-CIL",,,,,,,
"Hydraulics","Pumps","Centrifugal in line","Single","HY-Pu-CIL-Si",,,,,,,
"Hydraulics","Pumps","Centrifugal in line","Dual head","HY-Pu-CIL-DH",,,,,,,
"Hydraulics","Pumps","Undersink",,"HY-Pu-Un",,,,,,,
"Hydraulics","Pump Set Controller",,,"HY-PSCon",,,,,,,
"Hydraulics","Safety",,,"HY-Sa",,,,,,,
"Hydraulics","Safety","Test Kit",,"HY-Sa-TK",,,,,,,
"Hydraulics","Safety","Emergency Combinaton Eye Wash Shower Station",,"HY-Sa-ECEWSS","brick: Emergency Wash Station",,,,,,
"Hydraulics","Safety","Emergency Eye Wash Stations",,"HY-Sa-EEWS","brick: Eye Wash Station",,,,,,
"Hydraulics","Safety","Emergency Eye Wash Stations","Controls","HY-Sa-EEWS-Con","brick: Eye Wash Station",,,,,,
"Hydraulics","Safety","Emergency Shower",,"HY-Sa-ES","brick: Safety Shower",,,,,,
"Hydraulics","Safety","Emergency Shower","Test Kit","HY-Sa-ES-TK","brick: Safety Shower",,,,,,
"Hydraulics","Sewer",,,"HY-Se",,,,,,,
"Hydraulics","Sewer","Pump Station",,"HY-Se-PS",,,,,,,
"Hydraulics","Sewer","Shut off system",,"HY-Se-SOS",,,,,,,
"Hydraulics","Sewer","Meter",,"HY-Se-Me",,,,,,,
"Hydraulics","Sinks",,,"HY-Si",,,,,,,
"Hydraulics","Sinks","Single Bowl",,"HY-Si-SB",,,,,,,
"Hydraulics","Sinks","Double Bowl",,"HY-Si-DB",,,,,,,
"Hydraulics","Sinks","Cleaners Sink with Grate",,"HY-Si-CSWG",,,,,,,
"Hydraulics","Shower",,,"HY-Sh",,,,,,,
"Hydraulics","Shower","Shower Base",,"HY-Sh-SB",,,,,,,
"Hydraulics","Solar Heating",,,"HY-SOH",,,,,,,
"Hydraulics","Solar Heating","Heat Collector",,"HY-SOH-HC",,,,,,,
"Hydraulics","Solar Heating","Heat Collector","Panel","HY-SOH-HC-Pa",,,,,,,
"Hydraulics","Solar Heating","Heat Collector","Tube","HY-SOH-HC-Tu",,,,,,,
"Hydraulics","Solar Heating","Valves",,"HY-SOH-Va",,,,,,,
"Hydraulics","Tanks",,,"HY-Ta",,,,,,,
"Hydraulics","Tanks","Blackwater",,"HY-Ta-Bl",,,,,,,
"Hydraulics","Tanks","Blackwater","Above Ground","HY-Ta-Bl-AG",,,,,,,
"Hydraulics","Tanks","Blackwater","Below Ground","HY-Ta-Bl-BG",,,,,,,
"Hydraulics","Tanks","Greywater",,"HY-Ta-Gr",,,,,,,
"Hydraulics","Tanks","Greywater","Above Ground","HY-Ta-Gr-AG",,,,,,,
"Hydraulics","Tanks","Greywater","Below Ground","HY-Ta-Gr-BG",,,,,,,
"Hydraulics","Tanks","Rainwater",,"HY-Ta-Ra",,,,,,,
"Hydraulics","Tanks","Rainwater","Above Ground","HY-Ta-Ra-AG",,,,,,,
"Hydraulics","Tanks","Rainwater","Below Ground","HY-Ta-Ra-BG",,,,,,,
"Hydraulics","Tanks","Stormwater",,"HY-Ta-St",,,,,,,
"Hydraulics","Tanks","Stormwater","Above Ground","HY-Ta-St-AG",,,,,,,
"Hydraulics","Tanks","Stormwater","Below Ground","HY-Ta-St-BG",,,,,,,
